"datetime","date","account_type","category","type","asset_class","name","symbol","shares","price","amount","fee","tax","currency","original_amount","original_currency","fx_rate","description","transaction_id","counterparty_name","counterparty_iban","payment_reference","mcc_code"
"2025-01-02T21:12:08.543398Z","2025-01-02","DEFAULT","TRADING","BUY","FUND","FTSE All-World USD (Dist)","IE00B3RBWM25","0.5260960000","95.0396","-50.00","","","EUR","","","","Savings plan execution IE00B3RBWM25 Vanguard FTSE All-World UCITS ETF (USD) Distributing, quantity: 0.526096","4dbf4ed8-47cb-4156-9179-66f9770c6760","","","",""
"2025-01-13T18:49:36.125453Z","2025-01-13","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","1.2603820000","396.7050","-500.00","-1.00","","EUR","","","","Buy trade US5949181045 MICROSOFT  DL-,00000625, quantity: 1.260382","731c1a50-5c84-468a-a07d-eb7fccf84fea","","","",""
"2025-01-14T18:18:43.645974Z","2025-01-14","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","2.5285900000","98.8693","-250.00","-1.00","","EUR","","","","Buy trade IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 2.528590","0800f889-4479-44db-97b1-3c614fcbc1ed","","","",""
"2025-01-15T21:58:57.160576Z","2025-01-15","DEFAULT","CASH","DIVIDEND","STOCK","NVIDIA","US67066G1040","37.0504890000","","0.480000","","-0.13","EUR","0.48","USD","0.998224","Cash Dividend for ISIN US67066G1040","ae2b5405-64a8-4d40-ab7f-f91e319ca6c1","","","",""
"2025-01-19T17:13:25.441597Z","2025-01-19","DEFAULT","CASH","CARD_TRANSACTION","","Spotify","","","","-10.990000","","","EUR","","","","TR Card Transaction","0f7bb109-2071-42b1-9846-ccf7bb930303","","","","5815"
"2025-01-19T20:28:24.486032Z","2025-01-19","DEFAULT","CASH","CARD_TRANSACTION","","Netflix.com","","","","-13.990000","","","EUR","","","","TR Card Transaction","76d81e00-7fc7-40cb-acee-99098b66585b","","","","4899"
"2025-01-28T16:29:15.910195Z","2025-01-28","DEFAULT","CASH","CARD_TRANSACTION","","MCDONALDS 01271","","","","-6.510000","","","EUR","","","","TR Card Transaction","b35f0981-ba73-41f6-9f1b-98ca74a7bc4b","","","","5814"
"2025-02-01T01:39:58.330825Z","2025-02-01","DEFAULT","CASH","INTEREST_PAYMENT","","","","","","5.860000","","0.00","EUR","","","","Interest payment Booking","c34daf83-19ae-425b-b002-882ba322282d","","","",""
"2025-02-01T15:53:04.380570Z","2025-02-01","DEFAULT","CASH","CUSTOMER_INPAYMENT","","","","","","300.000000","","","EUR","","","","Direct Debit Top up with DE89370400440532013000","6c522abf-3a07-485d-a617-dc1fcb78281b","","","",""
"2025-02-03T11:26:07.558162Z","2025-02-03","DEFAULT","TRADING","BUY","FUND","FTSE All-World USD (Dist)","IE00B3RBWM25","0.4622630000","108.1635","-50.00","","","EUR","","","","Savings plan execution IE00B3RBWM25 Vanguard FTSE All-World UCITS ETF (USD) Distributing, quantity: 0.462263","6822c292-512e-435e-8489-94f49664b542","","","",""
"2025-02-03T11:57:56.159401Z","2025-02-03","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","1.0198050000","98.0580","-100.00","","","EUR","","","","Savings plan execution IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 1.019805","b2c6405d-fecc-45cd-91f3-b855bba3ec4a","","","",""
"2025-02-03T13:07:42.991325Z","2025-02-03","DEFAULT","TRADING","BUY","CRYPTO","Bitcoin","BTC","0.0009500000","26319.8928","-25.00","","","EUR","","","","Savings plan execution XF000BTC0017 Bitcoin, quantity: 0.000950","cc90afb5-9e04-4169-b980-d8e54f30ee04","","","",""
"2025-02-03T19:10:35.579150Z","2025-02-03","DEFAULT","TRADING","BUY","FUND","Core S&P 500 USD (Acc)","IE00B5BMR087","0.1006190000","496.9262","-50.00","","","EUR","","","","Savings plan execution IE00B5BMR087 iShares VII plc - iShares Core S&P 500 UCITS ETF USD (Acc), quantity: 0.100619","b3891c0d-74be-4dd5-9df0-e8ae6a24f915","","","",""
"2025-02-03T21:44:17.723479Z","2025-02-03","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.0640340000","390.4191","-25.00","","","EUR","","","","Savings plan execution US5949181045 MICROSOFT  DL-,00000625, quantity: 0.064034","e02c16fe-3c10-4dde-b4d6-5087ee11433f","","","",""
"2025-02-06T17:04:11.141498Z","2025-02-06","DEFAULT","CASH","CARD_TRANSACTION","","HEAG mobilo GmbH","","","","-7.540000","","","EUR","","","","TR Card Transaction","0ae2fc00-bf4e-42bb-98e9-ffdab7328728","","","","4111"
"2025-02-08T08:22:38.838145Z","2025-02-08","DEFAULT","CASH","CARD_TRANSACTION","","DB Vertrieb GmbH","","","","-45.280000","","","EUR","","","","TR Card Transaction","44017f9a-6fc9-48dd-8742-734f4c62e527","","","","4112"
"2025-02-15T14:44:24.351938Z","2025-02-15","DEFAULT","CASH","DIVIDEND","STOCK","Apple","US0378331005","14.1090620000","","4.410000","","-1.16","EUR","4.40","USD","1.001219","Cash Dividend for ISIN US0378331005","9d3d2750-e727-4152-af6d-33170c20173d","","","",""
"2025-02-15T17:51:32.895092Z","2025-02-15","DEFAULT","CASH","DIVIDEND","STOCK","ASML Holding","NL0010273215","0.9029060000","","1.760000","","-0.46","EUR","","","","Cash Dividend for ISIN NL0010273215","3cff3f3c-6e57-4707-b059-799a8b206409","","","",""
"2025-02-16T14:35:12.512575Z","2025-02-16","DEFAULT","CASH","CARD_TRANSACTION","","DM-Drogerie Markt","","","","-28.400000","","","EUR","","","","TR Card Transaction","ecb1596e-5cb4-469e-9ecf-a2e0793858c3","","","","5912"
"2025-02-18T09:15:04.185710Z","2025-02-18","DEFAULT","TRADING","BUY","STOCK","NVIDIA","US67066G1040","4.9014050000","102.0116","-500.00","-1.00","","EUR","","","","Buy trade US67066G1040 NVIDIA CORP.   DL-,001, quantity: 4.901405","967d65ea-6383-4d91-ad69-538579078001","","","",""
"2025-02-18T13:49:05.905645Z","2025-02-18","DEFAULT","CASH","CARD_TRANSACTION","","DM-Drogerie Markt","","","","-18.010000","","","EUR","","","","TR Card Transaction","fe18ec37-65d1-4095-9084-1bedf777acd1","","","","5912"
"2025-02-19T20:40:55.346974Z","2025-02-19","DEFAULT","CASH","CARD_TRANSACTION","","Lidl sagt Danke","","","","-8.000000","","","EUR","","","","TR Card Transaction","a447be71-5848-4d03-a961-210f01e3f653","","","","5411"
"2025-02-20T08:00:27.830045Z","2025-02-20","DEFAULT","CASH","CARD_TRANSACTION","","Lidl sagt Danke","","","","-8.940000","","","EUR","","","","TR Card Transaction","af38d1d9-c3e2-4c75-ab87-159dfd24f3ff","","","","5411"
"2025-02-26T15:38:26.531265Z","2025-02-26","DEFAULT","CASH","CARD_TRANSACTION","","Starbucks Darmstadt","","","","-4.810000","","","EUR","","","","TR Card Transaction","f7374022-fead-41b4-8420-69ead2f6305c","","","","5814"
"2025-02-27T15:48:10.067793Z","2025-02-27","DEFAULT","CASH","TRANSFER_INSTANT_OUTBOUND","","","","","","-150.000000","","","EUR","","","","Outgoing transfer for Max Mustermann","5945b971-9562-46d9-b866-fbc078edd87b","","","",""
"2025-03-01T01:05:20.616708Z","2025-03-01","DEFAULT","CASH","INTEREST_PAYMENT","","","","","","4.800000","","0.00","EUR","","","","Interest payment Booking","112c9a1b-ec69-488d-abe0-cdd34e209690","","","",""
"2025-03-01T20:00:47.707265Z","2025-03-01","DEFAULT","CASH","CUSTOMER_INPAYMENT","","","","","","500.000000","","","EUR","","","","Direct Debit Top up with DE89370400440532013000","00663da8-08f9-4689-8d99-5bbc8525a107","","","",""
"2025-03-03T07:44:22.429635Z","2025-03-03","DEFAULT","TRADING","BUY","CRYPTO","Bitcoin","BTC","0.0008810000","28362.8561","-24.99","","","EUR","","","","Savings plan execution XF000BTC0017 Bitcoin, quantity: 0.000881","beaee277-adf1-4891-b822-a347b5f58b9d","","","",""
"2025-03-03T12:14:37.178837Z","2025-03-03","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.0625330000","399.7915","-25.00","","","EUR","","","","Savings plan execution US5949181045 MICROSOFT  DL-,00000625, quantity: 0.062533","4211f789-352d-4894-ae45-a8b1a4a8b80e","","","",""
"2025-03-03T16:28:22.778245Z","2025-03-03","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","1.0085510000","99.1522","-100.00","","","EUR","","","","Savings plan execution IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 1.008551","69e9f366-35ca-4206-8838-8315b0548ced","","","",""
"2025-03-03T21:20:34.781156Z","2025-03-03","DEFAULT","TRADING","BUY","FUND","Core S&P 500 USD (Acc)","IE00B5BMR087","0.0995020000","502.5040","-50.00","","","EUR","","","","Savings plan execution IE00B5BMR087 iShares VII plc - iShares Core S&P 500 UCITS ETF USD (Acc), quantity: 0.099502","677804d5-e26f-4129-b89a-463ed22e489d","","","",""
"2025-03-03T21:23:31.314831Z","2025-03-03","DEFAULT","TRADING","BUY","FUND","FTSE All-World USD (Dist)","IE00B3RBWM25","0.4792230000","104.3355","-50.00","","","EUR","","","","Savings plan execution IE00B3RBWM25 Vanguard FTSE All-World UCITS ETF (USD) Distributing, quantity: 0.479223","1835a6c8-5f42-485b-a8ce-06f518ca13ce","","","",""
"2025-03-08T12:01:31.411284Z","2025-03-08","DEFAULT","CASH","CARD_TRANSACTION","","DM-Drogerie Markt","","","","-9.580000","","","EUR","","","","TR Card Transaction","2936a51f-6d1a-4a1b-9a99-46995b0c0e09","","","","5912"
"2025-03-09T11:31:42.062663Z","2025-03-09","DEFAULT","CASH","CARD_TRANSACTION","","Netflix.com","","","","-13.990000","","","EUR","","","","TR Card Transaction","1c3a4dd8-6001-4d77-8b27-9066bd96b2fd","","","","4899"
"2025-03-09T21:38:46.523382Z","2025-03-09","DEFAULT","CASH","CARD_TRANSACTION","","Pizzeria Da Mario","","","","-17.240000","","","EUR","","","","TR Card Transaction","052851af-51dc-405d-b109-32a72f72bb1e","","","","5812"
"2025-03-11T16:40:19.717286Z","2025-03-11","DEFAULT","CASH","CARD_TRANSACTION","","DB Vertrieb GmbH","","","","-41.210000","","","EUR","","","","TR Card Transaction","8fa37179-21cf-4dfd-b78a-bfc54b9852e9","","","","4112"
"2025-03-12T10:23:36.496524Z","2025-03-12","DEFAULT","CASH","CARD_TRANSACTION","","Amazon.de","","","","-66.110000","","","EUR","","","","TR Card Transaction","6d8319ca-549c-4132-8ca5-5d0a94d739c7","","","","5942"
"2025-03-13T16:40:58.945647Z","2025-03-13","DEFAULT","CASH","CARD_TRANSACTION","","Starbucks Darmstadt","","","","-8.550000","","","EUR","","","","TR Card Transaction","b7eacd6e-bd96-481b-a95d-ca8e9ac90724","","","","5814"
"2025-03-14T16:50:40.600073Z","2025-03-14","DEFAULT","CASH","CARD_TRANSACTION","","MCDONALDS 01271","","","","-14.020000","","","EUR","","","","TR Card Transaction","0e20b8e0-aa87-494b-b5ea-73aeb6f428ab","","","","5814"
"2025-03-15T13:31:36.492571Z","2025-03-15","DEFAULT","CASH","DIVIDEND","STOCK","Microsoft","US5949181045","1.9059790000","","1.850000","","-0.49","EUR","1.86","USD","0.993302","Cash Dividend for ISIN US5949181045","fceee537-1f0c-4949-b442-3aacad444858","","","",""
"2025-03-15T16:32:56.100225Z","2025-03-15","DEFAULT","CASH","DIVIDEND","FUND","FTSE All-World USD (Dist)","IE00B3RBWM25","40.2978650000","","23.720000","","-6.26","EUR","23.57","USD","1.006373","Cash Dividend for ISIN IE00B3RBWM25","f6e5974e-335f-4552-86fa-6d86fbaaf776","","","",""
"2025-03-16T14:04:28.408500Z","2025-03-16","DEFAULT","CASH","CARD_TRANSACTION","","Kino Darmstadt","","","","-11.450000","","","EUR","","","","TR Card Transaction","dd9faee4-e38d-47ca-814e-ca4ba55a8a80","","","","7832"
"2025-03-23T15:01:01.683288Z","2025-03-23","DEFAULT","CASH","CARD_TRANSACTION","","Pizzeria Da Mario","","","","-16.700000","","","EUR","","","","TR Card Transaction","57b3b595-1db4-4e81-b266-da953e5525b1","","","","5812"
"2025-03-25T12:45:38.475354Z","2025-03-25","DEFAULT","CASH","CARD_TRANSACTION","","Pizzeria Da Mario","","","","-22.490000","","","EUR","","","","TR Card Transaction","d8e63085-7520-47bd-a81e-7757d6c71aef","","","","5812"
"2025-03-26T16:35:30.386737Z","2025-03-26","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","1.1737130000","425.9985","-500.00","-1.00","","EUR","","","","Buy trade US5949181045 MICROSOFT  DL-,00000625, quantity: 1.173713","3fc347bf-c38c-471d-9efc-673a4b36ad28","","","",""
"2025-03-27T07:41:18.339753Z","2025-03-27","DEFAULT","CASH","CARD_TRANSACTION","","Rossmann","","","","-9.510000","","","EUR","","","","TR Card Transaction","b24720d9-6651-4c55-85bf-f1502f609580","","","","5912"
"2025-03-28T08:59:04.146707Z","2025-03-28","DEFAULT","TRADING","BUY","STOCK","NVIDIA","US67066G1040","1.6159530000","123.7660","-200.00","-1.00","","EUR","","","","Buy trade US67066G1040 NVIDIA CORP.   DL-,001, quantity: 1.615953","69623c4f-39e2-4cac-81c3-b2269169d110","","","",""
"2025-03-29T16:05:26.360262Z","2025-03-29","DEFAULT","CASH","CARD_TRANSACTION","","Amazon.de","","","","-78.010000","","","EUR","","","","TR Card Transaction","97d7a9d6-5f62-45cf-87da-4fbe8f2436f5","","","","5942"
"2025-03-30T18:44:09.574721Z","2025-03-30","DEFAULT","CASH","CARD_TRANSACTION","","Kino Darmstadt","","","","-11.080000","","","EUR","","","","TR Card Transaction","8dbfe845-a0de-4aa1-a21c-49b476df57d6","","","","7832"
"2025-04-01T01:44:14.501946Z","2025-04-01","DEFAULT","CASH","INTEREST_PAYMENT","","","","","","3.240000","","0.00","EUR","","","","Interest payment Booking","4a95e592-1230-4e02-af50-a8799ad12a00","","","",""
"2025-04-01T06:03:41.883837Z","2025-04-01","DEFAULT","CASH","CUSTOMER_INPAYMENT","","","","","","500.000000","","","EUR","","","","Direct Debit Top up with DE89370400440532013000","b82f4f83-6b27-49ac-8b1e-79f07cd271b4","","","",""
"2025-04-01T13:09:55.144360Z","2025-04-01","DEFAULT","TRADING","BUY","STOCK","SAP","DE0007164600","2.9813780000","167.7077","-500.00","-1.00","","EUR","","","","Buy trade DE0007164600 SAP SE O.N., quantity: 2.981378","204b4350-8bec-47a1-84cf-379946e90a5c","","","",""
"2025-04-02T06:32:48.303708Z","2025-04-02","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","1.0725780000","93.2333","-100.00","","","EUR","","","","Savings plan execution IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 1.072578","2efed3dc-9fbf-4745-a96f-4fe82f753267","","","",""
"2025-04-02T12:37:02.218981Z","2025-04-02","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.0581440000","429.9637","-25.00","","","EUR","","","","Savings plan execution US5949181045 MICROSOFT  DL-,00000625, quantity: 0.058144","fb8cc211-7ed0-4123-b70a-f26f68c662ed","","","",""
"2025-04-02T13:37:31.007499Z","2025-04-02","DEFAULT","TRADING","BUY","CRYPTO","Bitcoin","BTC","0.0010430000","23970.7107","-25.00","","","EUR","","","","Savings plan execution XF000BTC0017 Bitcoin, quantity: 0.001043","a112259e-091f-4b29-99c4-6a5cadfa1786","","","",""
"2025-04-02T19:35:04.042079Z","2025-04-02","DEFAULT","TRADING","BUY","FUND","Core S&P 500 USD (Acc)","IE00B5BMR087","0.1059480000","471.9318","-50.00","","","EUR","","","","Savings plan execution IE00B5BMR087 iShares VII plc - iShares Core S&P 500 UCITS ETF USD (Acc), quantity: 0.105948","cce3b844-116a-48dc-a74f-a71d89179fd6","","","",""
"2025-04-02T21:01:42.749461Z","2025-04-02","DEFAULT","TRADING","BUY","FUND","FTSE All-World USD (Dist)","IE00B3RBWM25","0.4759080000","105.0624","-50.00","","","EUR","","","","Savings plan execution IE00B3RBWM25 Vanguard FTSE All-World UCITS ETF (USD) Distributing, quantity: 0.475908","b6cd64b0-de92-485a-95f3-1827c3d01e8f","","","",""
"2025-04-03T15:17:35.392482Z","2025-04-03","DEFAULT","CASH","TRANSFER_INSTANT_OUTBOUND","","","","","","-300.000000","","","EUR","","","","Outgoing transfer for Max Mustermann","9f3deb45-8f29-4dfc-b511-bc2403b1d379","","","",""
"2025-04-08T15:53:44.706956Z","2025-04-08","DEFAULT","CASH","CARD_TRANSACTION","","MediaMarkt","","","","-151.100000","","","EUR","","","","TR Card Transaction","be546300-44b1-408c-868e-f13fced5a157","","","","5732"
"2025-04-10T11:55:21.216376Z","2025-04-10","DEFAULT","CASH","CARD_TRANSACTION","","REWE Darmstadt","","","","-12.090000","","","EUR","","","","TR Card Transaction","01f511e1-11e7-49e1-9763-bfa640083a05","","","","5411"
"2025-04-14T07:54:00.992778Z","2025-04-14","DEFAULT","TRADING","BUY","STOCK","Apple","US0378331005","1.1482990000","217.7133","-250.00","-1.00","","EUR","","","","Buy trade US0378331005 APPLE INC., quantity: 1.148299","61776bfe-adb7-47ed-8788-573c7a94982f","","","",""
"2025-04-15T09:19:09.275487Z","2025-04-15","DEFAULT","CASH","CARD_TRANSACTION","","DB Vertrieb GmbH","","","","-48.290000","","","EUR","","","","TR Card Transaction","561ec571-f67f-4e02-953d-a04ec01df8cc","","","","4112"
"2025-04-15T12:27:47.919018Z","2025-04-15","DEFAULT","CASH","DIVIDEND","STOCK","NVIDIA","US67066G1040","43.5678470000","","0.570000","","-0.15","EUR","0.57","USD","0.996856","Cash Dividend for ISIN US67066G1040","7355bb2d-128b-4b5e-8ad1-fe27092c6072","","","",""
"2025-04-15T14:26:41.023482Z","2025-04-15","DEFAULT","CASH","DIVIDEND","STOCK","Coca-Cola","US1912161007","19.1555420000","","11.910000","","-3.14","EUR","11.95","USD","0.996952","Cash Dividend for ISIN US1912161007","b68928d1-69ca-4c41-adba-ca05933793ef","","","",""
"2025-04-20T18:01:02.521586Z","2025-04-20","DEFAULT","CASH","CARD_TRANSACTION","","MCDONALDS 01271","","","","-5.650000","","","EUR","","","","TR Card Transaction","23abc4f5-06da-4910-828d-0ce5b7553779","","","","5814"
"2025-04-21T08:49:56.294464Z","2025-04-21","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","350.000000","","","EUR","","","","Incoming transfer from Max Mustermann","12fc8782-b143-4642-900f-ff4b4301bd0c","","","",""
"2025-04-21T15:46:30.212544Z","2025-04-21","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.6383480000","469.9633","-300.00","-1.00","","EUR","","","","Buy trade US5949181045 MICROSOFT  DL-,00000625, quantity: 0.638348","5f6a29d4-c078-48ac-88b5-0715afe738e3","","","",""
"2025-04-22T07:55:36.875972Z","2025-04-22","DEFAULT","CASH","CARD_TRANSACTION","","REWE Darmstadt","","","","-44.830000","","","EUR","","","","TR Card Transaction","055e09a4-49a1-4d6e-8bb5-a6fa1bf418b6","","","","5411"
"2025-04-25T17:26:11.608396Z","2025-04-25","DEFAULT","CASH","CARD_TRANSACTION","","HEAG mobilo GmbH","","","","-6.280000","","","EUR","","","","TR Card Transaction","145bd823-3c9e-4144-8949-2d0ddee50090","","","","4111"
"2025-04-26T21:43:34.427636Z","2025-04-26","DEFAULT","CASH","CARD_TRANSACTION","","DB Vertrieb GmbH","","","","-16.530000","","","EUR","","","","TR Card Transaction","c9c2efef-5e01-4aba-bcf2-fa86a9e7f696","","","","4112"
"2025-04-28T10:38:21.566452Z","2025-04-28","DEFAULT","CASH","CARD_TRANSACTION","","Rossmann","","","","-22.460000","","","EUR","","","","TR Card Transaction","d86bb352-cf9d-4c71-a636-d9127cf5a520","","","","5912"
"2025-04-28T16:32:58.901472Z","2025-04-28","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","50.000000","","","EUR","","","","Incoming transfer from Max Mustermann","817d2d96-6e8b-4424-ac73-4de758afd960","","","",""
"2025-05-01T01:42:10.775643Z","2025-05-01","DEFAULT","CASH","INTEREST_PAYMENT","","","","","","1.160000","","0.00","EUR","","","","Interest payment Booking","840784e8-4e55-4d05-8b35-bfacb46f7bc6","","","",""
"2025-05-01T06:16:59.577187Z","2025-05-01","DEFAULT","CASH","CUSTOMER_INPAYMENT","","","","","","500.000000","","","EUR","","","","Direct Debit Top up with DE89370400440532013000","a8aa31be-6daf-464c-b20c-aa919364c3fc","","","",""
"2025-05-02T10:53:44.938721Z","2025-05-02","DEFAULT","TRADING","BUY","CRYPTO","Bitcoin","BTC","0.0009110000","27431.4140","-24.99","","","EUR","","","","Savings plan execution XF000BTC0017 Bitcoin, quantity: 0.000911","53952ca0-9337-4b47-8f47-015c329847b9","","","",""
"2025-05-02T13:40:41.475690Z","2025-05-02","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.0504300000","495.7376","-25.00","","","EUR","","","","Savings plan execution US5949181045 MICROSOFT  DL-,00000625, quantity: 0.050430","5c4651a4-41ef-497e-9f5c-0bcc4f420969","","","",""
"2025-05-02T17:35:59.414146Z","2025-05-02","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","1.0789490000","92.6827","-100.00","","","EUR","","","","Savings plan execution IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 1.078949","67a85c7e-522a-4d31-80b3-19ff4c17e8d6","","","",""
"2025-05-02T18:14:36.368191Z","2025-05-02","DEFAULT","TRADING","BUY","FUND","FTSE All-World USD (Dist)","IE00B3RBWM25","0.4525650000","110.4813","-50.00","","","EUR","","","","Savings plan execution IE00B3RBWM25 Vanguard FTSE All-World UCITS ETF (USD) Distributing, quantity: 0.452565","bfe4ddd1-ddc3-41bf-b4ea-c0c069596930","","","",""
"2025-05-02T19:44:48.111596Z","2025-05-02","DEFAULT","TRADING","BUY","FUND","Core S&P 500 USD (Acc)","IE00B5BMR087","0.1039100000","481.1866","-50.00","","","EUR","","","","Savings plan execution IE00B5BMR087 iShares VII plc - iShares Core S&P 500 UCITS ETF USD (Acc), quantity: 0.103910","452b8182-55a5-46ad-9e2e-268d96c90245","","","",""
"2025-05-05T06:18:07.217146Z","2025-05-05","DEFAULT","CASH","CARD_TRANSACTION","","MCDONALDS 01271","","","","-5.240000","","","EUR","","","","TR Card Transaction","78319f2c-dff0-4701-8915-baf81dc8870e","","","","5814"
"2025-05-08T21:02:31.335158Z","2025-05-08","DEFAULT","CASH","CARD_TRANSACTION","","MediaMarkt","","","","-22.750000","","","EUR","","","","TR Card Transaction","68936c18-0131-40f3-9575-7dd9875ce5d6","","","","5732"
"2025-05-10T21:01:24.040550Z","2025-05-10","DEFAULT","CASH","CARD_TRANSACTION","","Amazon.de","","","","-76.340000","","","EUR","","","","TR Card Transaction","92b964a5-561d-44d3-96e7-330975d93128","","","","5942"
"2025-05-15T07:16:37.123384Z","2025-05-15","DEFAULT","CASH","DIVIDEND","STOCK","SAP","DE0007164600","4.8886870000","","13.980000","","-3.69","EUR","","","","Cash Dividend for ISIN DE0007164600","e5b050d3-12f4-4863-9005-d02c5261f50e","","","",""
"2025-05-15T07:18:38.347514Z","2025-05-15","DEFAULT","CASH","CARD_TRANSACTION","","DB Vertrieb GmbH","","","","-52.530000","","","EUR","","","","TR Card Transaction","5c76819a-3130-4131-9baa-2c3d25a25e24","","","","4112"
"2025-05-15T08:32:11.485679Z","2025-05-15","DEFAULT","CASH","DIVIDEND","STOCK","Apple","US0378331005","15.2573610000","","4.760000","","-1.26","EUR","4.76","USD","1.000070","Cash Dividend for ISIN US0378331005","22baff0c-7353-45ae-890d-1367a8aa1e16","","","",""
"2025-05-15T14:44:36.407034Z","2025-05-15","DEFAULT","CASH","DIVIDEND","STOCK","Allianz","DE0008404005","6.4038660000","","99.900000","","-26.35","EUR","","","","Cash Dividend for ISIN DE0008404005","2c26afb4-fb92-4050-8652-f9ca4adc001e","","","",""
"2025-05-15T21:11:57.473668Z","2025-05-15","DEFAULT","CASH","DIVIDEND","STOCK","ASML Holding","NL0010273215","0.9029060000","","1.760000","","-0.46","EUR","","","","Cash Dividend for ISIN NL0010273215","c8b8a11c-4733-40a2-93e4-6b8b5e3dde2b","","","",""
"2025-05-20T06:28:31.384487Z","2025-05-20","DEFAULT","CASH","CARD_TRANSACTION","","DM-Drogerie Markt","","","","-22.730000","","","EUR","","","","TR Card Transaction","f60b8c83-794b-4def-b981-f81f29e220b3","","","","5912"
"2025-05-20T17:40:34.111493Z","2025-05-20","DEFAULT","CASH","CARD_TRANSACTION","","Netflix.com","","","","-13.990000","","","EUR","","","","TR Card Transaction","a928fc6e-8e77-401c-95c1-efa9db8d4687","","","","4899"
"2025-05-23T09:35:02.243529Z","2025-05-23","DEFAULT","CASH","CARD_TRANSACTION","","Rossmann","","","","-15.390000","","","EUR","","","","TR Card Transaction","fcd452b9-d5e3-49cd-9d4e-1e69c71f5e26","","","","5912"
"2025-05-23T11:42:12.467771Z","2025-05-23","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","100.000000","","","EUR","","","","Incoming transfer from Max Mustermann","9dfb030b-ab53-45d6-8d90-49df54c4cd87","","","",""
"2025-05-23T17:35:16.501093Z","2025-05-23","DEFAULT","TRADING","BUY","STOCK","Alphabet (A)","US02079K3059","1.2272060000","203.7148","-250.00","-1.00","","EUR","","","","Buy trade US02079K3059 ALPHABET INC.CL.A DL-,001, quantity: 1.227206","981e53dd-8ab7-4c79-b3dd-3f5b863e3092","","","",""
"2025-05-26T13:55:30.840145Z","2025-05-26","DEFAULT","CASH","CARD_TRANSACTION","","DM-Drogerie Markt","","","","-10.950000","","","EUR","","","","TR Card Transaction","0183a881-dc96-4ae7-94df-32a75f55d999","","","","5912"
"2025-06-01T01:59:23.409758Z","2025-06-01","DEFAULT","CASH","INTEREST_PAYMENT","","","","","","0.880000","","0.00","EUR","","","","Interest payment Booking","fff6546b-56cb-4e94-bc4f-aa0b71348a26","","","",""
"2025-06-01T06:12:42.761785Z","2025-06-01","DEFAULT","CASH","CUSTOMER_INPAYMENT","","","","","","400.000000","","","EUR","","","","Direct Debit Top up with DE89370400440532013000","4825e5b1-d669-44ed-abe0-68fe66923174","","","",""
"2025-06-02T10:30:39.995505Z","2025-06-02","DEFAULT","TRADING","BUY","FUND","Core MSCI World USD (Acc)","IE00B4L5Y983","1.0343430000","96.6798","-100.00","","","EUR","","","","Savings plan execution IE00B4L5Y983 iShares III plc - iShares Core MSCI World UCITS ETF USD (Acc), quantity: 1.034343","846161cb-31fc-47c7-8456-be4ec202a5cf","","","",""
"2025-06-02T10:49:41.041889Z","2025-06-02","DEFAULT","CASH","TRANSFER_INSTANT_INBOUND","","","","","","200.000000","","","EUR","","","","Incoming transfer from Max Mustermann","76ef10c1-2186-4500-ad71-3a1d30072bfa","","","",""
"2025-06-02T11:15:38.546579Z","2025-06-02","DEFAULT","TRADING","BUY","FUND","Core S&P 500 USD (Acc)","IE00B5BMR087","0.1064390000","469.7520","-50.00","","","EUR","","","","Savings plan execution IE00B5BMR087 iShares VII plc - iShares Core S&P 500 UCITS ETF USD (Acc), quantity: 0.106439","8502c16f-5a63-41d2-9bab-eb78c8b7945b","","","",""
"2025-06-02T15:31:49.078701Z","2025-06-02","DEFAULT","TRADING","BUY","STOCK","Microsoft","US5949181045","0.0579820000","431.1666","-25.00","","","EUR","","","","Savings plan execution US5949181045 MICROSOFT  DL-,00000625, quantity: 0.057982","2c2d0209-3f40-4c69-884d-d3b98d684862","","","",""
